scenario,doc_id,coding_id,AE01,AE02,AE03,AE04,AE05,AE06,AE07,CS01,CS02,CS03,CS04,CT01,CT02,CT03,CT04,DP01,GN01,GN02,GN03,GN04,MP01,MP02,MP03,PT01,PT02,PT03,PT04,PT05,PT06,PT07,PT08,PT09,PT10,PT11,PT12,RS01,RS02,RS03,RS04,RS05,RS06,RS07,RS08,VB01,VB02,VT01,VT02,VT03,VT04,VT05,VT06,VT07,VT08,VT09,VT10,VT11
fm,text112,AE02 PT01 PT11 RS01 RS02 RS02 VT01 RS02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
fm,text113,AE01 AE01 AE02 RS03 CS03 CT04 CS01 RS05 RS03 VT07,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
fm,text114,AE05 AE01 AE01 VB02 PT01 PT05 PT04 CT04 RS01 VT05 VT01 GN03,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
fm,text115,CT02 CT02 AE04 CT02 PT02 PT02 CT01 PT06 PT04 MP02 RS02 VT01 VT06 VT03 VT06,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
fm,text116,AE02 AE01 AE05 VB02 PT02 PT06 PT02 PT05 GN01 RS02 PT05 VT07 VT10 VT05 VT07 VT07 VT05,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
fm,text117,AE02 AE04 AE04 RS01 PT07 PT01 PT07 MP02 RS01 RS01 RS01 VT01 GN03 VT05 VT09 VT04,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
fm,text118,AE01 AE01 AE05 AE02 AE01 AE02 CT01 RS01 CT02 VT05 VT05 VT09 VT04 VB02,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
fm,text119,AE01 AE01 AE02 PT01 PT01 PT01 RS02 VT01 VB01 VT05,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
fm,text12,AE01 AE02 PT04 AE04 GN02 VT01 GN03 GN02 AE06,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
fm,text120,AE05 AE01 AE04 PT04 CT02 PT01 PT09 PT01 VB02 MP02 VT07 VT07 VT08 VT04,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
fm,text121,AE01 AE02 AE02 PT04 PT03 PT01 GN04 PT01 PT01 PT01 CT01 RS01 RS01 AE04 CT04 VT01 CS02 CT01 VT05,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
fm,text122,AE01 AE01 AE04 PT04 PT04 RS02 VT07 VT10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
fm,text123,AE01 AE02 MP01 VB02 CT04 CT03 PT08 PT01 PT03 PT04 MP02 CT01 MP02 RS02 CT03 GN03 VT05 PT10,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
fm,text124,AE06 AE06 PT10 PT08 PT04 RS05 RS05 VT01 PT10 VT05 VT03 VB01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0
fm,text125,AE06 GN02 AE06 PT04 PT03 PT02 PT02 PT02 RS01 RS01 RS02 VT08 VT09 VT04 MP03,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
fm,text126,AE06 CT01 MP02 CT02 RS02 RS01 VT05 VT03 VT03,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
fm,text127,AE04 AE02 RS02 MP03 AE02 PT02 CT01 PT01 PT01 MP02 MP03 RS01 RS02 RS02 RS01 DP01 RS02 VT05 VT05 VT11 VT02 VT07 VT09,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1
fm,text128,AE07 AE01 CT03 CT03 PT02 RS04 PT09 CT02 PT06 PT05 PT04 RS08 CS04 VT05 RS03 VI06 VT08,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
fm,text129,AE01 AE05 CT01 AE02 AE01 PT06 PT09 PT06 PT12 PT06 RS05 VT08 VT03 VT07 VT11 VT04 VT09,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1
fm,text13,AE01 AE02 AE02 GN02 RS05 GN02 VT04,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
fm,text130,RS01 AE01 CS02 AE01 PT04 PT11 RS05 RS07 RS07 VT01 VT05 VT08 VT08,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
fm,text131,RS01 PT05 RS07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fm,text132,AE03 AE02 MP02 PT01 RS03 PT11 CT01 RS02 PT04 GN02 RS03 RS02 AE04,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fm,text133,AE01 GN02 AE02 AE01 AE07 AE02 PT08 PT04 PT10 MP02 GN02 MP03 MP03 PT10 VT06 VT06 VT06 VT07 VT07,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
fm,text134,AE01 GN02 AE02 MP02 CT03 MP02 MP02 AE02 AE01 GN02 VT04 MP03 CT03 AE02 CT01 VT02 VT06 VT05,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
fm,text135,MP01 MP02 CT01 RS01 CT01 RS01 VT01 VT05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
fm,text136,AE04 CT04 AE02 PT08 PT08 PT01 CT01 MP02 PT01 PT02 PT03 PT05 RS01 PT02 CT04 VT02 VT06 VT05 VT07 VT05 VT09 VT03 VT07 VT02 VT07 VT09 VT05,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0
fm,text137,AE04 AE02 AE01 AE04 MP01 VB01 GN04 PT01 PT01 PT04 CT01 RS02 CT01 AE02 AE02 VT06 MP03 VT02 CT03 VT01 GN03 CT01 VT05 VT05 VT01,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0
fm,text138,AE02 AE02 AE01 CT01 MP02 RS01 AE02 CS04 RS05 RS01 VT02 CT01 CT01 CT01 VT09 VT09 MP03 MP03 VT08 VT01 VT04,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0
fm,text139,AE01 AE05 AE05 PT10 CS01 VB01 RS02 CT01 VT01 PT10 VB01,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
fm,text14,AE01 MP03 RS05 VT06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
fm,text140,RS02 RS06 AE01 AE02 MP02 PT05 PT02 RS02 RS02 VT06 VT05 VT02,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
fm,text142,AE02 AE02 AE02 MP01 CT03 PT01 PT12 PT06 MP03 RS02 MP01 VT06 VT05 VT09 VT09,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
fm,text143,AE02 AE01 PT02 MP02 RS07 RS05 RS07 VT08 VT08 VT04,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
fm,text144,AE06 PT01 PT11 RS01 VT01 PT10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
fm,text146,AE02 AE06 PT09 PT07 PT09 RS01 RS01 AE02 MP01 VT08 VT08 VT08,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
fm,text147,RS01 RS01 PT11 CT01 PT12 RS01 RS01 MP03 VT04 VT01 GN03 VT04 VT08,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
fm,text148,AE02 AE02 MP02 AE04 PT01 PT01 RS06 VT01 VT09 VT05,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
fm,text149,AE02 AE02 AE01 AE01 PT02 MP02 CT01 RS02 RS02 VT05 VT05 GN03,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
fm,text15,AE01 AE01 AE01 PT08 PT04 PT01 RS02 VT05 VT06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
fm,text150,RS01 RS01 AE03 PT05 RS01 PT03 RS05 RS07 RS07 VT10 MP01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
fm,text151,RS02 MP03 MP02 PT06 PT02 PT09 RS01 RS01 RS01 RS01 VT01 VT11 VT03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
fm,text152,AE02 MP01 CT03 AE01 MP02 CT02 CT01 MP01 RS01 AE02 VT04 VT01 VT08 VT07,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
fm,text153,CS01 AE04 AE01 AE06 AE02 AE02 PT04 PT11 PT01 RS03 RS05 RS07 PT11 VT10 VT01 PT10 VT05 VT08 GN03,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
fm,text154,AE01 AE01 AE04 AE02 PT09 RS04 PT02 PT09 RS05 CS03 RS05 VT05 VT08 VT10,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
fm,text155,AE04 AE04 AE04 PT07 PT02 RS01 RS01 RS01 GN02,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fm,text156,AE01 AE02 CT04 MP01 VB02 PT05 PT02 PT01 CT01 PT09 CS01 RS05 RS08 RS07 RS05 RS07 RS07 VT04 DP01 VT08 GN01 VI06 VB02 VT08,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
fm,text157,AE01 AE01 AE01 AE07 PT07 CT01 AE02 PT03 CT01 MP01 RS02 RS01 VT01 VT02 VT08 VT09 VT04,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0
fm,text158,AE01 AE02 PT03 PT04 PT07 RS01 RS02 RS01 VT09 VT05 VT01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
fm,text159,AE01 AE01 AE01 CT01 MP02 AE02 MP01 AE04 VT09 VT04 VT04 VT08,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
fm,text16,PT02 CT01 CT01 RS02 PT05 MP03,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fm,text160,AE02 AE04 GN04 PT04 PT05 RS02 RS01 VT11 VT09 VT09,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
fm,text161,AE01 AE02 MP01 PT10 PT08 PT01 RS05 RS08 VT07 VT03 PT10 VT06,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
fm,text162,AE01 AE02 AE02 MP01 AE04 AE01 VB02 MP02 MP02 MP02 PT01 PT01 AE04 AE04 AE02 AE01 MP01 VT06 MP03 MP01,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
fm,text163,AE01 AE01 AE01 AE02 PT11 PT11 PT04 AE04 MP01 VT01 VT01 VT05,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
fm,text164,RS01 RS01 AE02 RS01 RS04 PT02 PT06 PT01 PT09 RS02 RS01 RS01 VT05 VT04 VT04 VT08 AE04 AE04,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
fm,text17,MP01 AE02 AE02 GN01 RS06 VT08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
fm,text18,AE02 AE01 AE01 MP02 RS05 VT01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
fm,text19,AE03 CS01 AE06 RS03 PT10 PT08 RS07 RS03 VT10 VT10,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
fm,text20,AE01 AE04 PT01 PT04 RS01 VT01 VB02,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
fm,text21,AE02 AE02 MP02 AE01 PT02 PT08 PT02 RS04 RS04 RS01 AE02 VT04 VT09 GN03 AE02 AE02 VT08 VT09,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
fm,text22,AE02 AE02 AE02 AE01 CT01 MP02 CT01 PT06 RS01 AE02 AE02 AE02 AE02 GN03 VT03 VT08 VT06 MP03,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
fm,text23,AE01 AE01 VT01 GN03 VT01 RS01 RS02 PT04 PT03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
fm,text24,AE01 AE05 CT03 CT01 PT12 PT12 CT02 MP02 PT06 MP02 RS05 VT08 VT09 VT09,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
fm,text25,AE01 AE04 PT03 RS04 RS02 RS02 VT01 VT05 VB01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
fm,text26,AE01 AE05 AE02 AE02 PT05 CT01 MP02 PT02 PT02 CT01 MP01 RS02 RS02 MP01 AE02 VT05 VT01 VT09 VT05 AE02 VT07,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
fm,text27,AE04 AE01 MP01 MP02 PT04 PT08 PT11 RS01 RS01 VT04 VT11 VT06 VT07,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1
fm,text28,AE01 AE02 CT01 PT08 PT12 PT01 PT08 PT08 RS05 RS08 VT06 VT07 GN02,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
fm,text29,AE04 PT01 MP02 PT04 MP02 PT04 RS01 RS01 MP01 GN03 VT03 CS02 VT09,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
fm,text3,AE04 PT11 RS07 RS03,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fm,text30,AE01 MP02 PT02 MP02 CT01 RS06 VT01 VT05 VT04,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
fm,text31,GN02 RS01 VT09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
fm,text32,AE01 AE01 PT08 CT04 RS01 AE04 VT06 VT06,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
fm,text33,AE04 AE01 AE02 AE01 PT09 PT09 PT09 PT04 PT02 RS05 CS04 VT01 VT03 VT05 VT05,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
fm,text34,AE02 PT04 PT04 RS06 RS02 VT06 VT05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
fm,text35,AE01 CT01 PT04 RS02 RS02 VT05 GN03,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
fm,text36,AE07 AE01 AE01 AE04 CT02 GN02 GN02 RS02 CT02 VT09 VT11 VT08 VB01 VT05,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1
fm,text37,CT01 RS01 RS01 VT08 VB01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
fm,text38,AE01 AE01 AE02 RS01 VT08,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
fm,text39,AE02 MP02 CS04 VT01,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
fm,text4,AE02 PT05 PT05 RS01 VT08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
fm,text40,AE01 AE06 AE01 PT05 MP02 RS08 VT05 VT05,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
