doc_id,prompt,text_id,sentence_id,sentence,coding_id,notes,e/c,relabeling
text49,perpetrator,text49_perpetrator,1,manipulative loud sneaky,"MA02, PE08, MA02",,,
text49,relationship,text49_relationship,1,a very manipulative relationship a relationship with gaslighting and guilt tripping fear,"MA01, MA01, RE01",,,
text49,victim,text49_victim,1,lonely dependant,"VI02, DE03",,,
text49,victim,text49_victim,2,kind,VI09,,,
text5,incidents,text5_incidents,1,"Stereotypically these would occur occasionally , and would happen on a weekend after the male is under the influence of alcohol .","FR02.3, CI01",Confused. Needs to be mf_scenario,c,mf_recode
text5,perpetrator,text5_perpetrator,1,"The common stereotype is that they would be male , strong , possibly hate an alcohol problem .","PE11, CI01",Confused. Needs to be mf_scenario,c,mf_recode
text5,relationship,text5_relationship,1,Common stereotype is that it is a quiet marriage with limited social interaction with other couples .,"RE04, CI03",Confused. Needs to be mf_scenario,c,mf_recode
text5,victim,text5_victim,1,"Common stereotypes are that the victim is usually female , short in height , timid by nature , and often does nâ€™t do anything wrong to make the aggressor abuse them .","GE05, VI15, VI09, VI24",Confused. Needs to be mf_scenario,c,mf_recode
text50,incidents,text50_incidents,1,Could be any,,,e,
text50,perpetrator,text50_perpetrator,1,I do nâ€™t believe there are stereotypes,,,e,
text50,relationship,text50_relationship,1,I could nâ€™t know so do nâ€™t want to assume,,,e,
text50,victim,text50_victim,1,I do nâ€™t believe there are stereotypes,,,e,
text51,incidents,text51_incidents,1,"scratching , hitting , kicking , slapping","AB13, AB01, AB01, AB01",,,
text51,perpetrator,text51_perpetrator,1,"louder individual , dominant personality , unpredictable energy , gregarious , drinker","PE08, PE04, PE02, PE08, CI01",,,
text51,relationship,text51_relationship,1,"woman controls man through physical force - scratching , hitting , slapping .","CB01, AB13, AB01, AB01",,,
text51,relationship,text51_relationship,2,Smaller incidents that she thinks she can get away with,GE03,,,
text51,victim,text51_victim,1,"weak man , low self esteem , feminine , quiet","VI01, VI03, GE05, VI08",,,
text52,incidents,text52_incidents,1,hurting throwing items smashing things quick to happen harsh one - sided,"AB01, AB05, AB05, RE02",,,
text52,perpetrator,text52_perpetrator,1,aggressive manipulative scary abusive shouting accusing,"PE03, MA02, PE01, AB05, AB02, BL05",,,
text52,relationship,text52_relationship,1,sad violent blaming guilt trapped misery,"RE01, AB01, RE01, RE01, RE01",,,
text52,victim,text52_victim,1,guilty unable to fight back scared sad not wanting to ask for help,"BL01, VI13, VI13, VI04",,,
text53,incidents,text53_incidents,1,Physical violence Emotional manipulation,"AB01, MA01",,,
text53,perpetrator,text53_perpetrator,1,Lod Agressive Dominant,"PE08, PE03, PE04",,,
text53,relationship,text53_relationship,1,Volatile,RE01,,,
text53,relationship,text53_relationship,2,Controlling,CB01,,,
text53,victim,text53_victim,1,Quiet Timid,"VI08, VI05",,,
text54,incidents,text54_incidents,1,"Controlling and coercive behaviour , emotional abuse","CB01, AB02",,,
text54,perpetrator,text54_perpetrator,1,Confident and dominating women who works full time,"PE20, PE04, PE10",,,
text54,relationship,text54_relationship,1,She is only income earner and does n't like that he does n't work,RE02,,,
text54,victim,text54_victim,1,"Possibly I 'll man , does n't have high self esteem",VI03,,,
text55,incidents,text55_incidents,1,abusing power,AB02,,,
text55,perpetrator,text55_perpetrator,1,"controlling , carries childhood trauma","CB01, PE09",,,
text55,relationship,text55_relationship,1,"different social status , perhaps the parents did n't approve of the relationship in the first place",RE02,,,
text55,victim,text55_victim,1,"passive , shy","VI05, VI05",,,
text56,incidents,text56_incidents,1,That women are n't as strong as men and therefore can not really harm them,GE03,,,
text56,perpetrator,text56_perpetrator,1,that the male must 've done something to make it happen and soft for letting it happen,"BL01, GE06",,,
text56,relationship,text56_relationship,1,they take the submissive role,RE02,,,
text56,victim,text56_victim,1,That they are totally blameless and always the victom,VI24,,,
text57,incidents,text57_incidents,1,"There is no physical violence , only psychological abuse",AB02,Confused. Needs to be ff_scenario,c,ff_recode
text57,perpetrator,text57_perpetrator,1,"The perpetrator does nt even notice the abuse she does in their daily lives , but sure feels she is in control .","PE26, CB01",Confused. Needs to be ff_scenario,c,ff_recode
text57,relationship,text57_relationship,1,"The abuses are slight and the relationship is under control , but its hard to tell how they behave in their private moments .","AB12, MA06",Confused. Needs to be ff_scenario,c,ff_recode
text57,victim,text57_victim,1,"The victim does nt notice most of the violence against her , and is submissive","VI17, VI05",Confused. Needs to be ff_scenario,c,ff_recode
text58,incidents,text58_incidents,1,"Punch , kick","AB01, AB01",,,
text58,perpetrator,text58_perpetrator,1,Bully,PE01,,,
text58,relationship,text58_relationship,1,Awkward,RE01,,,
text58,victim,text58_victim,1,"Afraid , scared","VI13, VI13",,,
text59,incidents,text59_incidents,1,Threats,AB02,,,
text59,incidents,text59_incidents,2,Yelling,AB02,,,
text59,incidents,text59_incidents,3,Screaming,AB02,,,
text59,perpetrator,text59_perpetrator,1,Excited Powerful,"PE02, PE16",,,
text59,perpetrator,text59_perpetrator,2,Optimistic,PE20,,,
text59,relationship,text59_relationship,1,Strained,RE01,,,
text59,relationship,text59_relationship,2,Imbalanced Anxious,"RE02, RE01",,,
text59,victim,text59_victim,1,Anxious Embarrassed Hopeful for future,"VI13, VI04, VI25",,,
text6,incidents,text6_incidents,1,Sexual assault,AB03,,,
text6,incidents,text6_incidents,2,Scratching,AB13,,,
text6,incidents,text6_incidents,3,Biting Screaming,"AB13, AB02",,,
text6,perpetrator,text6_perpetrator,1,Manipulative Angry,"MA02, PE02",,,
text6,perpetrator,text6_perpetrator,2,Controlling,CB01,,,
text6,perpetrator,text6_perpetrator,3,Gaslighter,MA02,,,
text6,relationship,text6_relationship,1,Isolated Controlled Women isolates man,"CI03, CB01, CB04",,,
text6,victim,text6_victim,1,Has been broken down,VI10,,,
text6,victim,text6_victim,2,Quiet Emasculated,"VI08, GE05",,,
text61,incidents,text61_incidents,1,Manipulative Controlled Violent,"MA01, CB01, AB01",,,
text61,perpetrator,text61_perpetrator,1,Manipulative,MA02,,,
text61,perpetrator,text61_perpetrator,2,Controlling Angry,"CB01, PE02",,,
text61,relationship,text61_relationship,1,Unfair Strained,"RE02, RE01",,,
text61,victim,text61_victim,1,Weak Submissive,"VI01, VI05",,,
text61,victim,text61_victim,2,Gentle,VI09,,,
text62,incidents,text62_incidents,1,domestic abuse,AB05,,,
text62,perpetrator,text62_perpetrator,1,Innocent strong,"GE03, PE16",,,
text62,relationship,text62_relationship,1,Boyfriend and girlfriend,RE04,,,
text62,victim,text62_victim,1,Weak Could have said no / lying afraid to come forward,"VI01, BL01, VI26",,,
text63,incidents,text63_incidents,1,She emotionally manipulates him and hits him when he does n't do stuff,"MA01, AB01",,,
text63,perpetrator,text63_perpetrator,1,"Controlling , aggressive","CB01, PE03",,,
text63,relationship,text63_relationship,1,She calls the shots,RE02,,,
text63,victim,text63_victim,1,"Shy , timid , unsure of self","VI05, VI05, VI03",,,
text64,incidents,text64_incidents,1,emotional abuse,AB02,,,
text64,perpetrator,text64_perpetrator,1,dominant controlling,"PE04, CB01",,,
text64,relationship,text64_relationship,1,based on fear,RE01,,,
text64,victim,text64_victim,1,weak subservient,"VI01, VI05",,,
text65,incidents,text65_incidents,1,"Beating , Verbal abuse","AB01, AB02",,,
text65,perpetrator,text65_perpetrator,1,"Bully , Insecure","PE01, PE06",,,
text65,relationship,text65_relationship,1,Husband / wife Cohabiting,"RE04, RE09",,,
text65,victim,text65_victim,1,"Vulnerable , embarassed","VI01, VI04",,,
text66,incidents,text66_incidents,1,Lots of verbal and emotional abuse and some physical like hitting and pushing / throwing objects .,"AB02, AB01",,,
text66,perpetrator,text66_perpetrator,1,Loud and short tempered .,"PE08, PE02",,,
text66,perpetrator,text66_perpetrator,2,Out spoken and angry .,"PE08, PE02",,,
text66,relationship,text66_relationship,1,Living together .,RE09,,,
text66,victim,text66_victim,1,Quiet and not confident .,"VI08, VI03",,,
text66,victim,text66_victim,2,Slim / small build .,VI15,,,
text67,incidents,text67_incidents,1,Constant shouting and arguing .,FR03,,,
text67,incidents,text67_incidents,2,Hitting the partner with objects or throwing things at them .,AB01,,,
text67,perpetrator,text67_perpetrator,1,Someone with no control over their temper and easily lashes out or hits their partner .,PE02,,,
text67,relationship,text67_relationship,1,Husband and wife or just partners living together .,"RE04, RE09",,,
text67,victim,text67_victim,1,Someone who is constantly bullied or shouted at .,AB02,,,
text67,victim,text67_victim,2,It can also be physical violence .,AB01,,,
text68,incidents,text68_incidents,1,intimate,,Exclusion,e,
text68,perpetrator,text68_perpetrator,1,female,,Exclusion.,e,
text68,relationship,text68_relationship,1,partner,,Exclusion.,e,
text68,victim,text68_victim,1,male,,Exclusion.,e,
text69,incidents,text69_incidents,1,physical and verbal aggression isolation,"AB01, AB02, CB04",,,
text69,perpetrator,text69_perpetrator,1,"mean , toxic , manipulative uses victim for own advantage","PE01, PE01, MA02, PE05",,,
text69,relationship,text69_relationship,1,she started from micro managing him until she fully controls him and changed him so that he his now what she wanted .,"AB11, CB01",,,
text69,relationship,text69_relationship,2,"controls the way he dresses , eats , what he does , his relationship with friends and family","CB01, CB01, CB03, CB04",,,
text69,victim,text69_victim,1,weak deeply in love male slowly became submissive blinded by love,"VI01, VI28, VI05, VI28",,,
text7,incidents,text7_incidents,1,false sexual allegation,BL02,,,
text7,perpetrator,text7_perpetrator,1,a young female undergraduate,,,,
text7,relationship,text7_relationship,1,classmate friends,"RE08, RE08",,,
text7,victim,text7_victim,1,a young male undergraduate,,,,
text70,incidents,text70_incidents,1,Beating Punching,"AB01, AB01",,,
text70,perpetrator,text70_perpetrator,1,Stressed,PE12,,,
text70,perpetrator,text70_perpetrator,2,Easily angered,PE02,,,
text70,perpetrator,text70_perpetrator,3,Aggressive,PE03,,,
text70,perpetrator,text70_perpetrator,4,Manipulative Angry,"MA02, PE02",,,
text70,relationship,text70_relationship,1,Controlling,CB01,,,
text70,victim,text70_victim,1,Timid Reserved,"VI05, VI08",,,
text70,victim,text70_victim,2,Kind,VI09,,,
text71,incidents,text71_incidents,1,Emotional abuse Verbal abuse Controlling behaviour,"AB02, AB02, CB01",,,
text71,perpetrator,text71_perpetrator,1,Large Aggressive Angry,"PE11, PE03, PE02",,,
text71,relationship,text71_relationship,1,Controlling Cold,"CB01, RE01",,,
text71,victim,text71_victim,1,Small Insecure,"VI15, VI03",,,
text72,incidents,text72_incidents,1,slapping and scratching,"AB01, AB13",,,
text72,perpetrator,text72_perpetrator,1,butch tall woman,"GE08, PE11",,,
text72,relationship,text72_relationship,1,vindictive,RE01,,,
text72,victim,text72_victim,1,small skiny guy,VI15,,,
text73,incidents,text73_incidents,1,violent incidents include screaming and breaking objects tension is created not only by physical violence but through an environment of tension,"AB02, AB05, AB01, AB02",,,
text73,perpetrator,text73_perpetrator,1,insecure agressive narcisistic ego - centric posesive,"PE06, PE03, PE05, PE05, CB02",,,
text73,relationship,text73_relationship,1,toxic c0 - dependant,"RE01, DE01",,,
text73,relationship,text73_relationship,2,no external imputs like friends,CI03,,,
text73,victim,text73_victim,1,insecure dependant isolated no self - confidence,"VI03, DE03, VI02, VI03",,,
text74,incidents,text74_incidents,1,Emotional blackmail Hidden violence,"MA01, MA06",,,
text74,perpetrator,text74_perpetrator,1,Vicious Controlling and domineering,"PE01, CB01, PE04",,,
text74,relationship,text74_relationship,1,Very controlled Outwardly fine,"CB01, MA06",,,
text74,victim,text74_victim,1,Under the thumb Emasculated,"VI05, GE05",,,
text74,victim,text74_victim,2,Feel pity for them,,,,
text75,incidents,text75_incidents,1,Abuse Mental abuse,"AB05, AB02",,,
text75,perpetrator,text75_perpetrator,1,Female Intimidating,PE03,,,
text75,relationship,text75_relationship,1,Unsteady,RE01,,,
text75,victim,text75_victim,1,Male Scared,VI13,,,
text76,incidents,text76_incidents,1,Emotional abuse Intimidation and threats,"AB02, AB02",,,
text76,perpetrator,text76_perpetrator,1,Strong character Bully Domineering,"PE16, PE01, PE04",,,
text76,relationship,text76_relationship,1,One sided Living together Have children,"RE02, RE09, CI05",,,
text76,victim,text76_victim,1,Scared Weak Effeminate Does n't want to admit what is happening,"VI13, VI01, GE05, VI17",,,
text77,incidents,text77_incidents,1,Verbal threats Slap victim 's face,"AB02, AB01",,,
text77,perpetrator,text77_perpetrator,1,Make the victim think that was their fault about something that went wrong,MA02,,,
text77,relationship,text77_relationship,1,Cold Violence,"RE01, AB01",,,
text77,victim,text77_victim,1,Afraid Introvert Mental Heatlh Issues,"VI13, VI08, VI10",,,
text78,incidents,text78_incidents,1,Justified Deserved,"BL01, BL01",,,
text78,perpetrator,text78_perpetrator,1,Strong Inspiring,"PE16, GE02",,,
text78,relationship,text78_relationship,1,Just,AB12,,,
text78,victim,text78_victim,1,Weak Not a real man,"VI01, GE05",,,
text79,incidents,text79_incidents,1,Controlled,CB01,,,
text79,perpetrator,text79_perpetrator,1,Bossy,PE04,,,
text79,relationship,text79_relationship,1,Controlled,CB01,,,
text79,victim,text79_victim,1,Small,VI15,,,
text8,incidents,text8_incidents,1,Kicking and punching .,AB01,,,
text8,incidents,text8_incidents,2,Pushing and shoving .,AB01,,,
text8,incidents,text8_incidents,3,Throwing things to cause damage and upset .,AB05,,,
text8,incidents,text8_incidents,4,Screaming and shouting .,AB02,,,
text8,incidents,text8_incidents,5,Verbal abuse .,AB02,,,
text8,incidents,text8_incidents,7,Gaslighting .,MA01,,,
text8,incidents,text8_incidents,8,Spitting .,AB13,,,
text8,incidents,text8_incidents,10,Hair pulling .,AB13,,,
text8,incidents,text8_incidents,12,Scratching .,AB13,,,
text8,perpetrator,text8_perpetrator,1,Dominant .,PE04,,,
text8,perpetrator,text8_perpetrator,3,Aggressive .,PE03,,,
text8,perpetrator,text8_perpetrator,4,Confident and/or arrogant .,PE20,,,
text8,perpetrator,text8_perpetrator,6,Serious .,PE19,,,
text8,perpetrator,text8_perpetrator,8,Strong .,PE16,,,
text8,perpetrator,text8_perpetrator,9,Mentally unstable .,PE09,,,
text8,relationship,text8_relationship,1,Live together .,RE09,,,
text8,relationship,text8_relationship,3,Perpetrator makes decisions and victim forced to go along with them .,CB01,,,
text8,relationship,text8_relationship,5,Hide what is happening behind closed door well .,MA06,,,
text8,relationship,text8_relationship,6,"Possibly married relationship between victim and perpetrator , or maybe mother and son .","RE04, RE08",,,
text8,victim,text8_victim,1,Scared .,VI13,,,
text8,victim,text8_victim,2,Feels weak .,VI01,,,
text8,victim,text8_victim,3,Feels like a failure .,VI04,,,
text8,victim,text8_victim,4,Mentally unstable .,VI10,,,
text8,victim,text8_victim,6,Submissive .,VI05,,,
text80,incidents,text80_incidents,1,Allowed to get away with it,AB12,,,
text80,incidents,text80_incidents,2,Starts as just domination,AB11,,,
text80,perpetrator,text80_perpetrator,1,Saw it on porn Thought victim enjoyed it Likes to be dominant,"AB03, PE04",,,
text80,relationship,text80_relationship,1,Surface fine day to day Do nâ€™t communicate well,"MA06, RE01",,,
text80,victim,text80_victim,1,Allowed it at the time,BL01,,,
text80,victim,text80_victim,2,Possibly drunk Enjoyed it really,"CI01, GE06",,,
text81,incidents,text81_incidents,1,Strange Unnatural,"GE03, GE06",,,
text81,perpetrator,text81_perpetrator,1,Masculine Dominant Unusual,"GE08, PE04, GE03",,,
text81,relationship,text81_relationship,1,Unconventional Toxic Unnatural,"GE02, RE01, GE02",,,
text81,victim,text81_victim,1,Effeminate Submissive,"GE05, VI05",,,
text81,victim,text81_victim,2,Weak,VI01,,,
text82,incidents,text82_incidents,1,Not sure,,,,
text82,perpetrator,text82_perpetrator,1,Female Manipulative,MA02,,,
text82,relationship,text82_relationship,1,Not sure,,,,
text82,victim,text82_victim,1,Male Weak minded,VI01,,,
text83,incidents,text83_incidents,1,Physical abuse Emotional abuse,"AB01, AB02",,,
text83,perpetrator,text83_perpetrator,1,Controlling Jealous,"CB01, CB02",,,
text83,relationship,text83_relationship,1,Partner Related,"RE04, RE08",,,
text83,victim,text83_victim,1,Weak Lacking confidence Socially awkward,"VI01, VI03, VI02",,,
text84,incidents,text84_incidents,1,Psychological ( threatening to leave him ) Stopping him doing what he wants to do,"AB02, CB01",,,
text84,perpetrator,text84_perpetrator,1,Manipulative,MA02,,,
text84,perpetrator,text84_perpetrator,2,Controlling Coercive Jealous,"CB01, MA02, CB02",,,
text84,relationship,text84_relationship,1,One sided - partner not allowed out etc Few friends Frequent arguments,"RE02, CB03, CI03 FR03",,,
text84,victim,text84_victim,1,Worried about losing partner Feeling like his fault Immasculated Wants to please,"VI28, BL05, GE05, VI05",,,
text85,incidents,text85_incidents,1,not so common for a man to receive from a women,GE06,,,
text85,perpetrator,text85_perpetrator,1,a woman that has issues with mental health,PE09,,,
text85,relationship,text85_relationship,1,unbalanced,RE02,,,
text85,victim,text85_victim,1,not as common,AB12,,,
text86,incidents,text86_incidents,1,HIdden feeling deservded scared common,"MA06, BL01, AB02, FR01",,,
text86,perpetrator,text86_perpetrator,1,Crazy Powerful,"PE02, PE16",,,
text86,relationship,text86_relationship,1,Emotional abuser anrgy trapped embarresed,"AB02, RE01, RE01, RE01",,,
text86,victim,text86_victim,1,Embarresed Ashamed Scared Wo nt tell anyone Feels little,"VI04, VI04, VI13, VI04, VI01",,,
text87,incidents,text87_incidents,1,Physical abuse Objects thrown Possessions destroyed,"AB01, AB05, AB02",,,
text87,perpetrator,text87_perpetrator,1,Impatient Jealous Possessive,"PE02, CB02, CB02",,,
text87,perpetrator,text87_perpetrator,2,Controlling,CB01,,,
text87,relationship,text87_relationship,1,One - sided Lack of trust Occasional love,"RE02, RE01, MA04",,,
text87,victim,text87_victim,1,Calm Patient Loyal,"VI09, VI09, VI09",,,
text88,incidents,text88_incidents,1,Hit their partner Threw items at them,"AB01, AB01",,,
text88,perpetrator,text88_perpetrator,1,More intelligent Dominant person in the relationship,"PE16, PE04",,,
text88,relationship,text88_relationship,1,Boyfriend and girlfriend,RE04,,,
text88,victim,text88_victim,1,weak liked it not very intelligent,"VI01, GE06, CI02",,,
text89,incidents,text89_incidents,1,hitting with objects slapping,"AB01, AB01",,,
text89,perpetrator,text89_perpetrator,1,wants attention demanding controlling,"PE05, PE05, CB01",,,
text89,relationship,text89_relationship,1,unhealthy unbalanced,"RE01, RE02",,,
text89,victim,text89_victim,1,"Does n't retaliate , does n't want to physically hurt the partner .",VI09,,,
text89,victim,text89_victim,2,non - confrontational quiet,"VI05, VI08",,,
text9,incidents,text9_incidents,1,Likely to be physical and mental Coercive and manipulative in terms of money or jobs Female friends may describe it as a strong women scenario,"AB01, AB02, CB06, GE02",,,
text9,perpetrator,text9_perpetrator,1,Strong demeanor Demanding Often causes scenes in public Praises partner in public but mnot in private Asked of a lot from partner,"PE16, PE05, PE01, MA06, PE05",,,
text9,relationship,text9_relationship,1,Seemingly normal externally Males friends might call the female names behind her back,MA06,,,
text9,relationship,text9_relationship,2,She wears the pants,RE02,,,
text9,relationship,text9_relationship,3,May be perceived that she looks after him,AB12,,,
text9,victim,text9_victim,1,Kind Thoughtful Can come across as not wearing the pants More likely to be in a lower paid job or position Often over compensates for providing for the abuser,"VI09, VI09, VI05, CI02",,,
text90,incidents,text90_incidents,1,Hitting,AB01,,,
text90,perpetrator,text90_perpetrator,1,"Feels superior , wants to control .","PE20, PE04",,,
text90,relationship,text90_relationship,1,"Tense , trying to avoid conflict as embarrassing for victim","RE01, VI04",,,
text90,victim,text90_victim,1,"Eager to please , submissive at times","VI05, VI05",,,
text91,incidents,text91_incidents,1,"emotional and physical abuse , violence ,","AB01, AB02, AB01",,,
text91,perpetrator,text91_perpetrator,1,"strong , controlling , forceful , abusive","PE16, CB01, AB05, AB05",,,
text91,relationship,text91_relationship,1,"abusive , emotional","AB05, RE01",,,
text91,victim,text91_victim,1,"weak , controlled , manipulated , emotionally controlled","VI01, CB01, MA01, CB01",,,
text92,incidents,text92_incidents,1,Hitting Screaming,"AB01, AB02",,,
text92,perpetrator,text92_perpetrator,1,Bitch Crazy Obese Aggressive,"PE01, PE02, PE11, PE03",,,
text92,relationship,text92_relationship,1,Cuckold,RE11,,,
text92,relationship,text92_relationship,2,Controlling,CB01,,,
text92,victim,text92_victim,1,Weak Emasculated Cuckold,"VI01, GE05, RE11",,,
text93,incidents,text93_incidents,1,Slaps Throwing objects Manipulation,"AB01, AB05, MA01",,,
text93,perpetrator,text93_perpetrator,1,Chaotic Unstable Aggressive Bitchy,"PE02, PE02, PE03, PE01",,,
text93,relationship,text93_relationship,1,Woman in control Stressful,"RE02, RE01",,,
text93,victim,text93_victim,1,Mellow,VI05,,,
text93,victim,text93_victim,2,Nice Easy going,"VI09, VI09",,,
text94,incidents,text94_incidents,1,Physical and mental abuse,"AB01, AB02",,,
text94,perpetrator,text94_perpetrator,1,Aggressive Mood swings,"PE03, PE02",,,
text94,relationship,text94_relationship,1,Controlling Jealousy,"CB01, CB02",,,
text94,victim,text94_victim,1,Weak physically,VI15,,,
text95,incidents,text95_incidents,1,"Physical violence , controlling behaviours , emotional control","AB01, CB01, CB01",,,
text95,perpetrator,text95_perpetrator,1,"Control freak , abuser , overweight , lower class , scruffy , loud mouthed","CB01, AB05, PE11, CI02, PE14, PE08",,,
text95,relationship,text95_relationship,1,"Rocky , one sided","RE01, RE02",,,
text95,victim,text95_victim,1,"Weak , feminine , cowardly , a push over , not a real man","VI01, GE05, VI01, VI05, GE05",,,
text96,incidents,text96_incidents,1,Same as before .,"AB01, AB02",Before it was often these codes,,
text96,incidents,text96_incidents,2,Short fuse and able to hide signs,"AB05, MA06",,,
text96,perpetrator,text96_perpetrator,1,"Controlling , narcissist","CB01, PE05",,,
text96,relationship,text96_relationship,1,Volaitile and controlling,"RE01, CB01",,,
text96,victim,text96_victim,1,Will try harder to hide abuse .,MA06,,,
text96,victim,text96_victim,2,Will blame themselves more,BL05,,,
text97,incidents,text97_incidents,1,Hitting,"AB01, ",,,
text97,incidents,text97_incidents,2,Picking Kicking,"AB13, AB01",,,
text97,incidents,text97_incidents,3,Biting,AB13,,,
text97,incidents,text97_incidents,4,Verbal abuse,AB02,,,
text97,perpetrator,text97_perpetrator,1,Power trip Vicious,"PE04, PE01",,,
text97,relationship,text97_relationship,1,Unequal,RE02,,,
text97,victim,text97_victim,1,Weak Submissive,"VI01, VI05",,,
text97,victim,text97_victim,2,Vulnerable,VI01,,,
text98,incidents,text98_incidents,1,"Probably not causing serious physical harm , but it still should n't be happening .",AB12,,,
text98,incidents,text98_incidents,2,Man probably wants to fight back but feels as if he ca n't .,BL04,,,
text98,perpetrator,text98_perpetrator,1,Loud Overly talkative Bossy,"PE08, PE08, PE04",,,
text98,perpetrator,text98_perpetrator,2,Over confident,PE20,,,
text98,relationship,text98_relationship,1,Toxic Man should leave her but does n't have the confidence to do so .,"RE01, VI03",,,
text98,relationship,text98_relationship,3,Nobody outside the relationship thinks the violence is occurring .,MA06,,,
text98,victim,text98_victim,1,Feminine characteristics,GE05,,,
text98,victim,text98_victim,2,Timid Low in confidence,"VI05, VI03",,,
text98,victim,text98_victim,3,Emotionally weak,VI01,,,
text99,incidents,text99_incidents,1,Physical abuse .,AB01,,,
text99,incidents,text99_incidents,3,Mental abuse .,AB02,,,
text99,perpetrator,text99_perpetrator,1,Controlling .,CB01,,,
text99,perpetrator,text99_perpetrator,3,Anger issues .,PE02,,,
text99,perpetrator,text99_perpetrator,4,Short temper .,PE02,,,
text99,relationship,text99_relationship,1,Married .,RE04,,,
text99,relationship,text99_relationship,2,Civil partners .,RE04,,,
text99,victim,text99_victim,1,Quiet .,VI08,,,
text99,victim,text99_victim,3,Timid .,VI05,,,
text99,victim,text99_victim,5,Reserved .,VI08,,,
